@relation combinedRaw

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {Down,Left,Right,TiltLeft,TiltRight,Up}

@data
210,-956,273,276158,36158,257682,272,266,323,48658,8597,-51280,691,1422,-887,-36219,-79024,-170853,-352,665,420,-62073,35426,97256,125,-817,51,40548,12804,145609,-92,-68,-69,-21829,2682,19573,-38,-367,-57,-16768,731,10853,-446,-625,223,34878,47560,28170,-167,-109,-14,6829,-22743,-59451,46,279,-82,-13780,-16951,-55914,13,417,-13,-9695,1951,-25975,-22,71,-2,-4756,1341,9573,40,-73,4,15731,3719,16158,12,-37,-2,6646,731,4085,-12,20,5,-2439,426,-1463,-12,-60,0,-2073,-426,1463,12,26,3,548,-1158,-2621,-10,17,-8,-1463,-1219,-853,20,-14,12,0,304,-914,-5,22,-16,2987,365,60,Down
-60,-1000,168,-18475,1463,10609,40,-543,52,50121,-15243,-39085,1240,2035,-41,-94329,-27134,-199573,-354,575,-110,70243,8353,85975,-206,15,43,1768,9451,97256,349,-430,-65,-14878,30060,164573,-187,-266,43,-27073,24085,24817,-653,-1056,124,5487,8841,9573,-165,-69,-187,26768,-39695,-75365,-29,370,-41,-12378,243,-65060,-33,259,41,5853,2134,-22317,14,71,-34,1768,-4695,-182,52,51,12,3231,2134,-60,-12,-5,-9,975,182,5975,-7,0,16,-2621,3048,1219,41,-6,-25,2621,-2865,3353,-25,-28,30,121,1585,1707,3,0,-4,-670,-1341,-1341,-2,8,0,-60,-792,60,9,14,-23,-182,-609,60,Down
-154,-1490,223,-5670,19024,19390,528,179,-54,71341,-53170,-93963,1326,2206,109,-72195,-3902,-232317,-678,1039,-388,33963,21341,143292,104,-1436,267,-25914,24085,254878,-218,-332,3,-16707,9634,85426,-524,-496,-79,-15000,1219,-23963,-284,-312,-15,18902,-3231,-22865,-133,171,-23,5853,-5487,-80304,-78,194,45,-426,-426,-39390,45,203,-32,4268,-10182,-19878,24,137,-60,1036,-3597,-1463,-6,-16,11,-2500,5365,4512,15,-26,2,3414,609,7682,1,-33,32,-792,1219,1524,2,-17,-28,1097,-2743,182,-15,11,37,304,1768,-1890,-5,-21,-18,304,-1829,426,28,45,-11,-1646,-121,-1707,-34,-4,8,-1951,1341,365,Down
22,-1013,177,4024,914,-23292,472,330,-6,29817,-25304,-72682,646,1415,-348,-55121,-37865,-146036,-147,483,123,53963,35487,70731,-53,-449,91,-5243,8109,197134,-30,-381,88,-36097,48475,106890,-153,-320,-66,-4634,-12256,16402,-519,-735,133,5914,12560,4634,-167,-35,-234,9512,-29512,-69207,-101,379,139,1219,13841,-66402,20,268,-63,-975,-15243,-30060,-18,95,1,-7439,1402,792,41,-13,-38,7560,-2012,8292,17,-2,24,-2134,3353,60,-4,-53,25,1219,-487,4939,-16,11,12,0,-487,-1280,1,-34,-13,-2378,-3414,-731,23,66,-44,1402,-1707,-3658,-7,-8,16,487,3048,2256,-4,-28,34,609,2012,2378,Down
-254,-1776,324,10609,12439,7560,882,977,-478,62804,-50609,-125609,646,1797,346,-66524,1524,-133231,-326,721,-230,5853,13170,132195,159,-1215,210,13963,32682,216280,-358,-365,-187,-59085,11402,60548,-480,-493,27,7012,-2073,2439,-132,-200,-7,21707,-12500,-35914,-214,98,-12,-4024,-3048,-78719,9,154,18,2256,-3292,-38231,-5,266,10,8414,304,-26646,29,126,3,-6036,-2804,243,11,-31,-67,-60,-1951,13963,8,-14,-7,4024,1158,4024,7,-41,-3,-1036,2012,121,-14,-9,27,182,1097,853,4,25,-27,487,-1280,-853,5,0,13,121,0,731,-4,-21,19,-792,1097,-121,-3,-5,0,1036,-365,-304,Down
17,-1247,109,12439,17317,-1402,219,216,80,39634,-16158,-73841,1357,1534,-57,-81585,-70243,-227560,-599,2644,-394,91158,3475,89451,211,-2795,656,-62865,107195,333780,-267,-194,-397,-10304,19024,55792,-633,-419,-7,-39451,-41951,7560,-139,-289,28,52926,-16036,-27500,-247,-191,29,-3109,-15304,-97621,-55,506,-9,-6402,11219,-73353,36,282,33,-2743,2500,-18170,18,10,-75,7012,-60,20487,8,-53,20,5487,-1036,8353,14,11,5,-487,-2560,487,5,8,-30,-2987,1524,914,0,-42,0,-1829,304,1707,-5,41,-1,2926,-2439,-182,17,-15,7,-2439,1158,-60,-19,-7,-4,731,1951,1341,4,-16,-4,182,-243,-1463,Down
-125,-1106,138,-5304,8841,19024,450,-240,-30,74451,-9695,-52317,1159,1663,253,-76585,11280,-276829,-327,2484,-158,56829,-37073,97926,7,-1884,179,-135182,33292,284695,-190,-545,-392,61768,13841,110792,-498,-749,-26,-2865,548,6829,-305,-354,29,20731,-6280,-32317,-265,-45,83,19451,-7195,-92256,-56,368,9,-30853,182,-71585,33,558,-21,-9085,-5609,-34756,35,-3,-60,29390,-6768,27195,12,-148,-2,3597,4085,12439,-2,2,28,-4695,2439,-853,22,22,-10,-243,-1829,1951,-7,-33,-20,-60,426,792,1,29,15,1097,-1402,1097,6,-11,-5,-670,853,-243,-15,-20,-9,-975,-426,0,5,-3,25,-182,-853,-304,Down
117,-1037,-69,-20304,22317,37256,152,-694,297,56097,2378,-72256,808,1992,-83,-96768,-41097,-261097,136,1869,-174,103536,-23658,64634,-121,-949,341,-77987,52195,215304,-59,-763,-255,26097,11829,186890,-601,-660,-39,-18231,-11036,121,-94,-322,-26,35121,-21280,-17317,-304,-139,19,-2195,10609,-73597,-59,363,14,-18597,3780,-89024,17,411,41,-3719,7378,-26646,7,64,-30,9085,-14329,21280,-8,-91,-46,5731,-2378,10365,36,17,2,0,6402,-1768,7,-18,-19,1524,-1036,4451,8,-86,35,4024,1036,2317,-16,139,19,-2256,-1829,-7378,4,-20,-57,-4512,-2134,2378,9,-41,18,-365,3109,4390,-12,0,3,6158,731,2500,Down
171,-1272,8,35975,4085,-14939,331,586,123,1280,914,-98048,864,1698,104,28414,-15060,-131524,-289,1169,141,-122500,-12682,-23963,310,-1406,-122,39390,18109,394634,-606,-749,-271,19451,25182,78780,-403,-448,29,121,-21097,-29573,-270,-335,25,12804,-2987,-58292,-119,202,-21,-30426,3719,-105304,-29,368,84,-12804,8414,-42804,-19,297,-20,13658,-12500,-2378,45,-55,-90,10304,-3109,20243,1,-26,19,5487,5365,5853,20,-29,-19,-1280,-243,3780,14,-5,13,-914,304,2439,-4,-51,0,-1341,-121,1341,-20,22,19,243,-1463,-3109,2,78,0,1829,426,-1890,-8,-32,-10,-1280,2439,1768,-9,-8,8,792,-914,1036,Down
86,-1171,8,-6951,16158,26890,203,-301,-31,64756,-12500,-58475,694,1732,273,-140000,-5914,-270365,650,1564,42,191219,2439,18170,-320,-764,-74,-177926,-7987,270182,-281,-786,-196,55304,25792,173109,-356,-393,-123,-6585,-15853,15304,-359,-648,110,35121,-12743,-34695,-286,89,13,-6951,9207,-95731,98,422,-59,-29634,2195,-62560,14,415,66,21951,-2256,-3109,4,-110,-13,-3597,2195,16402,-11,-2,-48,1036,-60,1402,-17,-17,71,1219,3353,1219,30,-21,-39,-548,-3414,1036,-14,16,48,1402,2317,-426,-4,-6,-36,-2439,-4024,-304,8,6,6,975,60,-1219,-5,16,0,-975,670,-182,13,-6,-11,914,0,2195,Down
194,-1068,-31,28902,12256,-39085,848,1151,236,-58841,30731,-164878,-306,741,-130,26829,-63170,-4390,176,-370,-104,-100792,-46463,33780,-142,379,26,152378,38841,80731,226,-531,-138,-34268,-975,175609,-101,-127,231,-1768,29817,17621,-41,-118,-60,38963,6768,7073,-638,-682,-38,-38170,-20914,670,20,464,135,57926,-6707,-55365,-138,44,-27,-73719,0,-22378,13,9,-1,18841,1219,243,-172,35,40,-17317,9085,-20243,0,125,160,7621,7926,-20182,145,22,-213,2317,-20426,1463,-71,-65,-6,-5487,8170,1097,32,47,89,1219,12987,-2500,-12,-21,-61,8475,-9512,3536,6,-53,26,-3841,7317,1036,-6,45,18,7500,-5792,-1768,Down
1002,202,88,-20548,-33963,-163170,30,62,0,-14939,22743,23658,-151,395,4,83109,7743,140670,157,-239,-121,-54756,-16524,124085,-299,-329,25,-6524,48475,68109,-325,-252,-62,-2439,-4817,-10121,-184,-364,34,-3109,-8475,-31829,-270,242,-47,11280,-14146,-95182,-185,54,119,-10731,1585,-37865,39,76,-149,27621,-24085,-6097,5,106,55,-9634,10609,-17743,14,-84,-7,-4390,5853,2012,-14,99,6,10670,6219,-6280,23,-26,0,-12682,-1707,1158,17,-25,17,4390,-792,6951,11,52,47,2195,2500,-4573,-9,-4,-42,-2378,-4451,4085,10,-28,5,-5487,1585,-1280,-9,30,8,10670,182,792,23,-32,13,-10548,2621,1097,Down
911,530,-16,79329,9756,-180487,-24,204,90,-210853,-31524,-4207,101,210,-154,213536,9024,226951,109,-437,-121,-77560,-18292,141036,-518,-475,262,-9024,75853,10609,-238,-652,-198,-304,-32621,-46097,-191,88,28,23719,-33658,-86402,-212,430,101,-31951,29573,-53536,-5,131,66,61158,-11646,-6707,67,-58,-125,-67621,-9329,-9756,-42,20,-29,-1951,36097,-3597,66,46,30,17378,-30792,8536,0,0,-41,1341,3353,-1097,6,-4,-4,12195,-6585,6646,-1,5,29,-7560,9817,-6219,32,10,2,7378,-6463,6036,-20,-9,-26,-13109,1402,-487,-5,-1,20,6158,2012,-3536,2,19,-7,-1158,914,-1097,3,4,25,7987,-2621,2804,Down
1387,-517,-185,-74939,-35487,-216890,28,679,237,90000,35609,-55487,-35,1107,-377,-22317,-46890,85182,-81,-887,321,54146,46585,372682,-324,-588,9,-26036,18170,57560,-354,37,68,-7926,-8963,-66951,-286,-36,-42,-75914,-4817,-37743,-294,-7,-172,53963,-4817,-39512,-75,-193,139,6768,5426,-55426,-116,44,-30,-18231,-4695,-39268,79,202,36,23231,4878,-21890,-2,222,20,-20121,1890,-7682,43,-48,-104,10487,-8475,16890,16,-118,79,6036,10487,-1524,-8,139,-11,7987,-7195,-4573,37,2,-71,-18841,-1585,1829,41,-84,61,13048,7256,6707,16,-58,-20,-20487,-6585,-6219,21,64,94,21036,8109,-2195,26,92,-71,-12926,-9634,1829,Down
636,-861,-75,-35000,-21158,-103963,741,1146,108,45670,-9756,-197500,-397,940,-265,-72621,15487,66280,74,-769,518,133597,57073,324939,-44,-424,-171,-26158,-27195,108597,-387,-124,-74,-52317,-15304,-6768,-370,-463,-33,11951,1951,-29329,-194,2,-30,182,-6280,-55670,-133,391,75,9268,25609,-101341,-3,-43,-100,-10670,-20975,13963,-4,157,200,20121,18963,-11829,89,-20,-88,-25609,-19573,3231,-39,27,-5,7682,3353,-914,7,-27,24,3231,-1158,5365,-1,-9,-11,-8780,-60,-670,-6,43,0,2500,2560,-2987,-5,0,0,9695,-1341,3597,7,-53,28,-7439,975,2134,-4,64,8,3719,1158,-6524,0,-39,-14,-5000,-609,3231,Down
1136,-103,-91,14756,-2317,-244085,280,627,-233,-50060,-7195,-95975,-179,1011,157,63536,-18902,237743,-165,-1523,407,1280,62500,314634,-245,-54,-198,17621,-28902,-23475,-384,45,-155,-59390,-21463,-46829,-287,-344,-51,20609,5548,-25000,-147,-88,41,2987,9634,-44085,-78,223,134,-6280,19695,-72987,-36,154,88,-9268,-16646,-4756,59,-35,-105,14329,-10853,487,22,122,15,-11158,11341,-7195,19,-16,-7,3353,-4085,9207,-2,-28,13,3780,6585,-365,-4,53,7,-3292,-4756,853,0,-90,2,-2134,-1036,6707,6,26,-5,914,2378,-7195,5,56,17,-975,2865,-2378,-6,-62,-42,-1463,-8658,7987,-2,9,36,6036,4024,-1951,Down
1049,254,-5,-59329,6951,-248353,21,395,-385,-95121,-72743,-22378,15,907,511,211585,52256,223414,-100,-1283,-145,-90000,32926,233902,-323,-427,-92,48658,1097,-5365,-421,-250,37,-31890,5121,-60731,-165,70,-68,243,-19939,-50365,-120,84,169,42195,23475,-49817,50,192,-29,-26585,-31951,-27012,-31,88,87,6219,9146,-8536,19,58,-83,-16158,-14756,975,44,-61,-74,3475,-1158,14512,-3,-42,13,-5914,9085,975,-16,64,79,13231,5731,-4817,15,-53,-68,-1768,-7804,4756,-20,-6,30,-3109,3048,-2987,2,22,-23,2621,-1951,-1524,4,33,10,-2621,2926,-731,4,-26,21,4085,-121,3048,2,-29,-24,-1341,-1158,-853,Down
1045,-299,-139,-111829,-17073,-215243,193,768,59,115975,-17560,-81707,43,744,-207,59695,9512,141646,2,-822,458,-2378,46219,323963,-351,-422,-337,-45060,-57439,54573,-360,-217,213,-3292,61402,-54146,-469,171,-141,-93780,-18109,-112378,-84,-234,-128,72682,-38780,15853,-60,-28,397,66036,32012,-49085,34,358,-175,-93109,-19146,-43536,16,76,49,31585,11036,6524,10,-49,-73,-5060,-7804,10121,-10,-45,-31,-11707,13292,-2195,35,60,10,24451,1036,243,-8,4,42,-2256,3780,731,23,-29,-47,-8048,-5975,5914,-19,-3,82,10853,7987,-2987,11,-10,-14,-3170,-4146,-487,3,-4,-34,-7195,-1219,-60,14,53,17,6707,1646,-2195,Down
282,-952,-129,-15182,2743,-67195,770,354,-71,-41036,-7865,-150000,777,1860,41,14146,9878,-147682,-388,283,-21,87012,30182,459634,-197,-1717,189,39207,-35000,191036,-625,-251,48,-15487,2621,-66402,-365,-149,-40,-107012,-23292,-74634,-301,3,-116,-10365,-1829,-50975,-118,488,168,45426,26463,-87012,66,164,-16,11524,-1219,-11890,-9,-175,-57,-28902,-2439,18658,13,22,38,23963,-5731,-10548,-2,10,-61,-16646,-3414,-5243,6,4,-17,4878,-1036,3414,3,62,11,6524,2865,-2134,2,-67,16,2500,4634,8475,0,5,-5,-6219,60,-2317,-4,5,14,4451,1707,-487,-1,25,8,-731,-1341,-487,-12,-32,-13,-3048,1097,3658,Down
1059,-888,-104,-71768,-7926,-211280,1125,1129,-26,87195,7073,-208475,-447,1553,234,-58841,17621,317865,-327,-1973,-266,146524,-75609,402439,-548,-246,236,-69512,73902,-18841,-438,10,-114,-54939,-28475,-101951,-495,-226,-80,-1829,8475,-77500,-7,367,285,58780,25243,-76036,24,289,-121,-27560,-32682,-36585,-14,-31,20,-1890,8231,6768,12,-23,-87,-23170,-4573,-2195,4,26,79,16341,9207,-426,7,22,-21,2560,-4817,-609,0,-17,0,487,6280,1768,9,-2,-17,-487,-1158,1524,-10,-36,35,2378,1524,-609,2,47,9,-1158,1097,-3719,23,33,-50,-1951,-7073,1524,-10,-41,35,914,5060,2987,-2,6,9,-121,-1951,-914,Down
-58,-123,1164,9329,107439,32317,35,-99,-303,-15000,-75670,-19085,11,107,-174,-914,-57439,-28048,32,76,-120,-12256,-35792,-7804,-10,62,-402,-27378,-28841,-2865,13,23,-257,25487,-13963,12439,-23,1,-137,-2804,17134,1341,-22,-16,16,3414,52378,4634,-45,-14,124,16219,20304,5487,-2,34,174,1463,16646,-1280,14,-7,-3,-3170,-365,0,11,-19,-20,4146,-487,-426,-12,-4,4,3658,-243,1036,9,16,37,-914,-1036,121,7,-20,-11,548,-3414,1707,-2,-8,-27,-914,1646,-1707,-14,31,27,-731,426,670,15,-4,-31,914,0,-426,5,14,31,-1524,1402,1280,-13,-23,2,-548,426,0,Left
280,48,-1144,37987,8719,15853,-105,-272,851,-7621,137500,14390,-215,-441,653,5975,23231,-7195,164,744,608,-9817,-45060,-23109,-43,-212,-214,-44939,-98536,2804,81,27,-196,609,-68475,-8719,-86,23,-185,3597,-32012,-2012,33,69,-348,5121,-20731,-5792,-40,28,-228,11585,-7865,-121,18,38,-121,-3231,24634,2865,-15,6,-27,-7134,29512,2439,-67,-72,202,3048,43231,8780,-39,-18,161,-3353,16890,-792,41,43,32,2073,-3170,-2743,24,-22,41,1890,-121,2621,-46,-27,-28,365,-8292,792,29,35,-24,1341,-5182,-2987,9,15,-41,-2500,-2682,2378,-14,-16,-23,1036,4939,548,-1,11,56,8475,4146,-548,Left
144,-244,963,30853,119939,23292,28,39,-23,10487,-81524,-7378,-46,-12,-257,-79329,-58170,-25975,76,70,-34,-9512,-27134,-3475,-75,7,-277,-9756,-44146,5365,-86,9,-411,13597,-24878,-10487,-39,207,-313,-1585,17256,-5975,43,-11,8,11951,41219,16219,-26,-41,102,6463,30426,7743,-22,-52,162,14024,25000,3109,11,-9,56,6158,3109,-2743,-1,44,32,-1219,792,-975,14,-36,-26,1768,-3536,-304,-6,13,10,3231,-975,-182,-1,9,-4,-2804,487,487,14,23,-13,1524,-487,1036,-16,-20,5,1036,853,670,-1,-10,0,1707,487,243,6,10,20,2500,-243,121,5,-14,-25,-4329,-792,-914,Left
196,-468,1064,70304,178597,49207,-96,-24,124,-21402,-67012,-21158,88,96,76,-59756,-100304,-18292,88,330,-669,-47012,-110426,-44268,-147,-112,-322,-20731,-17439,12134,-53,154,-546,4878,-20609,-5975,-104,66,-142,25853,38109,13597,-12,-8,54,10792,47743,6768,-17,11,217,29390,49207,3414,11,-15,112,8109,12743,853,43,-17,77,2073,1524,1951,-11,4,28,6402,-2500,304,-3,-13,4,-8109,-2317,-1219,23,37,20,1646,-3719,-548,-26,-31,-63,-4573,-6402,3414,18,0,-25,1951,731,-365,-16,-2,41,60,3658,670,14,-5,-9,609,-609,-182,0,7,-16,-2865,-853,-304,-21,-12,10,1890,792,670,Left
233,104,-997,17743,36646,16707,34,-291,409,53536,96097,18963,-126,-54,1283,-182,64878,2012,47,-50,244,-11219,-59512,-21829,95,181,265,-5121,-106219,-8902,-83,-35,-658,-107560,-92621,-27378,-35,88,-263,2073,-39573,-7560,-103,-13,-325,8292,-21768,12621,-13,62,-194,5060,5304,-1158,-10,91,-170,9146,41646,-60,-24,-31,135,5304,45060,8841,-2,-11,229,25853,35670,6402,-17,-21,88,-2621,8597,1036,44,17,54,6951,-8963,-1341,-7,-19,-4,-12926,-4634,548,0,0,-103,853,-5243,-1341,-10,18,38,4146,2804,914,2,-7,-47,-2378,-2195,365,-11,8,40,3414,3658,2195,0,-22,-36,-4573,-2439,1280,Left
262,-101,965,46768,129756,-12073,46,38,215,-7439,-78902,13475,-171,-137,-476,-53658,-119390,-15792,44,70,-526,-25914,-57439,-17621,-92,2,-282,4207,3658,1768,-35,206,-246,29817,34024,1768,-24,11,53,-13048,36890,13231,-42,-95,173,11097,44878,14634,-14,-23,146,7256,17317,548,82,128,131,4024,-1707,-4756,-44,-86,-8,-3963,-3963,-1463,35,17,-90,3170,-5243,0,-14,-17,39,4207,670,3353,-6,-21,-39,-5365,243,1768,6,13,11,4695,4390,-1585,-31,-26,47,-6463,-3902,2621,12,-17,-110,-1829,-7134,-792,-8,38,98,9329,11646,-1951,-6,-8,-1,-5000,-4573,426,10,5,-62,-426,-5000,-365,Left
359,294,-1426,67682,-21158,11707,-77,-250,1209,38963,196036,38414,-1,-297,791,-5365,15548,121,-105,-102,672,-42073,-23414,-9512,126,-11,20,-76829,-133963,-32439,-55,168,-619,-63353,-110121,-36036,38,167,-457,7073,-46097,-7073,-173,60,-518,34451,1280,15000,-51,33,-94,12317,43231,8780,-53,-25,4,1280,31951,9329,-20,-18,239,17439,43780,731,15,6,82,6951,10914,1097,14,-30,5,3170,7012,-121,-1,46,189,12195,3963,-1158,-27,-83,-150,-14695,-8902,-792,66,75,66,8109,2012,-4268,-72,-50,29,-3292,-1463,5609,98,101,-73,-3841,-7621,-4573,-39,-95,-5,-121,1036,8536,-33,-27,-40,-2073,-4024,-1768,Left
187,-64,1035,71524,193048,1463,60,-39,212,-12317,-74268,8658,-19,-111,-333,-66524,-124329,-5000,-14,41,-403,-39939,-54085,-16646,-43,125,-241,13963,-30731,-9634,-4,126,-379,-365,-14329,-2621,-171,9,20,17804,13475,7256,51,-33,-167,1341,57804,13902,-10,33,256,10914,32987,5487,5,-44,69,-6158,17012,-182,51,-96,37,20243,243,5853,-66,78,83,-7926,-5670,-11585,35,1,-138,-11829,-12621,-1158,-14,42,2,11890,7621,-1402,-28,-22,54,6036,2256,4390,0,0,-63,-8719,-6036,487,0,-6,26,3658,5060,0,-8,-41,21,-121,-2073,2560,36,71,-59,2743,-1951,-5182,-61,-47,7,-2743,2743,3841,Left
516,-295,1621,90548,229451,3475,-72,202,-269,-53597,-120000,9207,-105,-230,-447,-80060,-140182,-13780,-55,295,-487,41829,-85000,-27134,-61,-15,-393,-9146,-22743,3414,-811,237,-68,-33963,33048,-7134,633,-83,-277,27073,43231,12073,-8,-12,100,2195,27195,13719,-36,-89,224,3170,32500,7439,6,-35,-15,853,7134,-2926,12,50,121,14268,3597,60,37,-8,31,304,-1646,426,-47,-57,-62,-7560,-6280,-365,54,163,-18,-3353,-1341,-3658,-51,-133,-24,914,1890,8719,33,66,24,11646,-182,-5182,-9,-31,-52,-5060,-2987,3963,-51,-35,11,-914,3963,-2439,26,45,39,6768,1768,-3719,28,-8,-28,-3231,-1280,-1646,Left
167,166,-1008,-16036,-37621,11585,62,17,104,49085,110000,6585,10,-619,582,40365,111097,27378,22,223,1051,12682,50182,-16280,-1,-81,310,-84573,-125731,-25670,67,98,-19,-40426,-133597,914,-78,7,-369,-30609,-63170,-9146,-18,101,-578,-6341,-53536,-8170,-78,-90,-388,43719,-13170,8658,-80,322,-196,53536,49634,-7195,-133,-147,152,-41829,71402,15792,-52,-66,165,670,29451,-670,70,57,155,8719,12560,-2073,39,0,49,5975,2926,-1646,14,30,84,670,1036,121,-39,-5,-42,4878,-7560,1646,35,-5,-14,2378,-5792,-670,0,-17,-62,-7621,-6768,2256,0,11,54,7682,5609,-2012,-20,-60,-55,-2987,-2804,1829,Left
233,-296,-1145,-51280,-21280,-2073,313,72,173,108292,99695,7926,154,163,979,2012,163170,-29024,-286,39,1354,25365,26890,20487,-259,-100,-282,-85731,-175487,243,-21,75,-499,-14390,-119634,-7378,54,10,-51,-7439,-42560,3353,55,24,-145,-6524,-51951,7804,51,-9,-307,-12439,-30182,7378,-71,-55,-361,15182,16951,3963,-140,-3,-64,13719,47987,-1219,-50,24,63,1585,32439,-2987,-38,16,143,3658,34085,-5365,-6,10,39,6219,10914,-365,-11,25,113,3780,10853,-2926,13,-24,0,-4024,1402,-1768,23,26,16,-304,-3414,-182,6,-9,-27,-2743,-670,548,-27,-12,10,4512,-1280,2378,20,6,-26,-1707,-1280,-1341,Left
277,-236,-1082,-65182,-25853,-4207,236,-72,-44,38475,87256,-16646,146,451,1153,116707,191768,-18475,-418,-309,1078,-5365,-30060,58780,-117,37,-201,-57743,-119329,-19695,-44,154,-354,-31036,-116341,-7682,-17,-50,-281,-2682,-47987,11341,47,35,-95,-14878,-11951,-3658,-36,-83,92,11036,-4634,6341,37,33,-99,-8109,-13780,-6341,-25,41,-235,3292,-5304,-4024,-30,45,-63,4573,18353,4756,-7,-87,-51,-3597,19451,6158,-39,12,2,3963,30731,-5487,-18,32,107,8292,20304,609,1,-18,47,3231,7317,-304,5,0,47,-914,3658,-1341,10,22,3,-182,-182,-853,-11,1,-21,-487,-2378,548,13,-8,19,609,365,1585,Left
1386,-301,-4437,-3597,35365,-7256,-1028,230,4023,37743,94146,-11829,-13,193,927,26158,83597,1646,-317,-167,406,4024,-36829,26585,68,-13,-285,-72012,-123536,-13231,-56,66,-140,1951,-82682,-4878,104,97,-271,-5243,-41951,-365,-40,-135,-73,60,-17073,18292,6,-19,-78,-12804,-5000,-2195,-22,16,-173,5121,-3536,-182,-132,135,24,12500,27195,-5487,77,-119,-72,9512,22317,-2073,-15,29,51,3536,23231,-1463,4,-10,44,4756,7926,3658,-8,-6,43,-13597,7073,-2621,0,16,-2,-2195,3902,-426,-21,-21,42,2804,3170,1097,17,3,-16,1707,2317,1646,4,-8,-1,121,1707,-1219,0,26,6,-1280,-1951,-731,Left
474,-431,-2092,-25975,8902,-5487,-230,222,1377,26158,60548,-548,93,250,754,39451,110182,-20792,-158,-267,472,2621,2987,14695,-71,182,298,-12682,-84024,13475,-30,50,-490,-27987,-101646,-6463,-33,-14,-291,3658,-26585,3963,5,-45,101,1158,8475,4512,17,42,88,-8170,-7317,-3719,-7,26,-20,-5853,-22439,426,12,-16,-59,-5670,-13536,1463,-21,-25,-139,2987,-6524,731,10,35,-85,4756,3292,1219,-28,-25,-56,975,15853,2804,-30,12,-9,-548,15182,-975,-12,-44,88,3963,25670,-365,-9,-12,53,1036,9268,-3231,18,75,17,-426,2987,-4268,-19,-9,10,-182,670,975,4,-7,3,853,-609,914,Left
